transaction_id,customer_id,transaction_date,product_category,revenue_amount,gross_margin,is_upsell,repeat_index,first_touch_campaign_id,acquisition_channel,acquisition_date,country,nps_score,churn_date,lead_id,mql_date,sql_date,opportunity_date,close_date,deal_status,cohort_month
TX00018972,CUST013329,2024-06-01,Premium,240.05,158.43,True,2,CMP0004,Paid Search,2024-02-15,ES,10.0,,LEADC815CB5033,2024-02-10,2024-02-14,2024-02-15,2024-06-01,Won,2024-02
TX00011405,CUST007989,2025-02-09,Premium,605.73,393.72,False,1,CMP0036,Referral,2025-02-07,IN,,,LEAD2236D41A32,2025-02-05,2025-02-07,2025-02-08,2025-02-09,Won,2025-02
TX00021377,CUST014986,2025-09-13,Core,183.33,132.0,True,2,CMP0033,E-mail,2025-06-07,IT,10.0,,LEAD1991EA678D,2025-06-05,2025-06-08,2025-06-10,2025-09-13,Won,2025-06
TX00012155,CUST008519,2025-09-12,Premium,138.59,90.08,False,1,CMP0004,Paid Search,2025-09-07,GB,6.0,,LEAD2503871454,2025-09-01,2025-09-09,2025-09-14,2025-09-12,Won,2025-09
TX00011553,CUST008096,2024-09-13,Add-on,154.93,127.04,True,3,CMP0057,Direct,2024-04-14,AU,1.0,,LEAD2D5044D0B6,2024-04-10,2024-04-12,2024-04-15,2024-09-13,Won,2024-04
TX00012363,CUST008675,2025-04-16,Core,127.01,88.91,False,1,CMP0033,Email,2025-04-10,FR,4.0,,LEADF2D199209B,2025-04-05,2025-04-12,2025-04-12,2025-04-16,Won,2025-04
TX00009994,CUST007006,2024-02-02,Core,1330.8,931.56,False,1,CMP0038,Affiliate,2024-02-01,FR,10.0,,LEAD4B0E764D8A,2024-01-27,2024-02-03,2024-02-04,2024-02-02,Won,2024-02
TX00006910,CUST004827,2024-11-30,Premium,215.97,140.38,False,1,CMP0057,Direct,2024-11-26,NL,5.0,2024-12-26,LEAD8598046D97,2024-11-24,2024-11-27,2024-12-02,2024-11-30,Won,2024-11
TX00007496,CUST005235,2024-08-10,Add-on,74.94,59.95,False,1,CMP0038,Affiliate,2024-08-08,NL,9.0,2025-02-08,LEADE6D26131B9,2024-08-02,2024-08-10,2024-08-13,2024-08-10,Won,2024-08
TX00014668,CUST010260,2025-03-14,Core,394.94,276.46,False,1,CMP0037,Referral,2025-03-12,US,0.0,2025-10-12,LEAD92854DC6A6,2025-03-05,2025-03-09,2025-03-13,2025-03-14,Won,2025-03
TX00004631,CUST003230,2025-08-27,Core,101.83,71.28,False,1,CMP0003,Paid Search,2025-08-23,PL,5.0,2025-10-23,LEAD6C4C701B49,2025-08-20,2025-08-23,2025-08-30,2025-08-27,Won,2025-08
TX00007448,CUST005196,2025-05-02,Core,629.71,440.8,False,1,CMP0035,Referral,2025-04-26,CA,1.0,,LEADE9EE0FE044,2025-04-24,2025-04-24,2025-04-27,2025-05-02,Won,2025-04
TX00012376,CUST008683,2024-10-20,Premium,122.33,79.51,False,1,CMP0006,Paid Search,2024-10-15,IT,7.0,,LEAD6C91930E4F,2024-10-10,2024-10-17,2024-10-21,2024-10-20,Won,2024-10
TX00014871,CUST010407,2024-12-16,Core,406.66,284.66,False,1,CMP0058,Direct,2024-12-12,ES,,,LEADDE929A3940,2024-12-09,2024-12-14,2024-12-16,2024-12-16,Won,2024-12
TX00018098,CUST012706,2024-11-10,Core,288.8,202.16,False,1,CMP0008,Paid Search,2024-11-10,FR,5.0,,LEAD4B5CB6842A,2024-11-09,2024-11-11,2024-11-16,2024-11-10,Won,2024-11
TX00014351,CUST010054,2024-02-19,Add-on,689.98,551.98,False,1,CMP0009,Paid Search,2024-02-15,NL,6.0,,LEAD2CC8988798,2024-02-13,2024-02-13,2024-02-20,2024-02-19,Won,2024-02
TX00005361,CUST003742,2025-02-08,Core,906.03,634.22,False,1,CMP0028,Organic Search,2025-02-04,IT,8.0,,LEAD5E97818E35,2025-01-29,2025-02-02,2025-02-06,2025-02-08,Won,2025-02
TX00003817,CUST002674,2025-09-24,Core,168.87,118.21,False,1,CMP0026,Organic Search,2025-09-19,ES,8.0,,LEADC035BA4B2C,2025-09-18,2025-09-16,2025-09-24,2025-09-24,Won,2025-09
TX00016112,CUST011286,2024-11-26,Core,319.25,223.47,False,1,CMP0006,Paid Search,2024-11-26,GB,3.0,2025-04-26,LEADDCAE81D2EC,2024-11-21,2024-11-27,2024-11-30,2024-11-26,Won,2024-11
TX00014225,CUST009977,2025-03-04,Add-on,392.95,322.22,True,2,CMP0033,Email,2025-01-19,IT,,,LEADA7605BAFED,2025-01-12,2025-01-19,2025-01-19,2025-03-04,Won,2025-01
TX00002556,CUST001770,2024-02-01,Add-on,204.48,163.58,False,1,CMP0003,Paid Search,2024-01-28,IN,6.0,,LEAD041CF78968,2024-01-23,2024-01-30,2024-01-29,2024-02-01,Won,2024-01
TX00018401,CUST012923,2025-07-07,Core,714.93,514.75,True,2,CMP0002,Paid Search,2025-05-02,US,7.0,,LEAD0809F7436C,2025-04-26,2025-05-03,2025-05-06,2025-07-07,Won,2025-05
TX00022401,CUST015704,2025-10-02,Add-on,328.12,269.06,True,2,CMP0001,Paid Search,2025-07-12,NL,0.0,,LEAD9EB4DA3E55,2025-07-09,2025-07-12,2025-07-13,2025-10-02,Won,2025-07
TX00000752,CUST000530,2024-11-01,Premium,335.4,218.01,False,1,CMP0025,Organic Search,2024-11-01,BR,1.0,,LEADDAAB0132B4,2024-10-25,2024-11-01,2024-11-01,2024-11-01,Won,2024-11
TX00006036,CUST004208,2024-05-11,Core,643.29,450.3,False,1,CMP0040,Affiliate,2024-05-09,PL,1.0,,LEAD4EDEA10ED7,2024-05-06,2024-05-07,2024-05-16,2024-05-11,Won,2024-05
TX00014677,CUST010268,2025-05-10,Core,166.75,116.72,False,1,CMP0059,Direct,2025-05-10,SE,7.0,2025-10-10,LEAD2ACB94ADC6,2025-05-09,2025-05-10,2025-05-16,2025-05-10,Won,2025-05
TX00010260,CUST007175,2025-08-24,Add-on,145.4,119.23,True,3,CMP0059,Direct,2025-01-24,PL,,,LEAD4F12F19279,2025-01-22,2025-01-25,2025-01-25,2025-08-24,Won,2025-01
TX00014110,CUST009897,2024-02-25,Premium,568.25,369.36,False,1,CMP0004,Paid Search,2024-02-21,US,8.0,,LEAD9FC4F878A9,2024-02-21,2024-02-23,2024-02-26,2024-02-25,Won,2024-02
TX00002800,CUST001952,2024-06-24,Core,192.35,134.64,False,1,CMP0039,Affiliate,2024-06-22,NL,1.0,,LEAD6733CC4163,2024-06-17,2024-06-20,2024-06-24,2024-06-24,Won,2024-06
TX00019118,CUST013428,2024-12-28,Premium,90.94,59.11,False,1,CMP0007,Paid Search,2024-12-23,PL,,,LEADB39377E2F9,2024-12-22,2024-12-20,2024-12-28,2024-12-28,Won,2024-12
TX00020985,CUST014708,2024-07-28,Core,107.23,75.06,False,1,CMP0040,Affiliate,2024-07-24,CA,8.0,,LEAD468EF6234C,2024-07-17,2024-07-23,2024-07-28,2024-07-28,Won,2024-07
TX00004079,CUST002850,2025-04-07,Premium,382.36,248.53,False,1,CMP0042,Influencer,2025-04-04,AU,0.0,2025-05-04,LEAD877C3B6662,2025-04-01,2025-04-01,2025-04-08,2025-04-07,Won,2025-04
TX00019980,CUST014027,2025-03-16,Core,133.49,93.44,False,1,CMP0034,Email,2025-03-14,BR,10.0,,LEADF6B6D33B25,2025-03-11,2025-03-11,2025-03-19,2025-03-16,Won,2025-03
TX00012134,CUST008503,2025-06-24,Premium,382.89,248.88,False,1,CMP0001,Paid Search,2025-06-21,US,,,LEAD10B65EF934,2025-06-14,2025-06-19,2025-06-26,2025-06-24,Won,2025-06
TX00011437,CUST008015,2024-09-19,Core,366.2,263.66,True,3,CMP0039,Affiliate,2024-03-12,CA,7.0,2024-10-12,LEADF133A3CB9F,2024-03-09,2024-03-13,2024-03-15,2024-09-19,Won,2024-03
TX00016758,CUST011737,2025-03-16,Add-on,394.66,323.62,True,3,CMP0004,Paid Search,2024-10-24,GB,2.0,2025-03-24,LEAD5AB9D91CE2,2024-10-20,2024-10-25,2024-10-28,2025-03-16,Won,2024-10
TX00000732,CUST000513,2024-10-01,Core,535.85,375.09,False,1,CMP0014,Paid Social,2024-10-01,CA,,,LEAD634A285422,2024-09-27,2024-10-01,2024-10-03,2024-10-01,Won,2024-10
TX00001216,CUST000865,2024-03-17,Core,245.41,171.79,False,1,CMP0034,Email,2024-03-15,AU,8.0,,LEAD82AB7588FE,2024-03-08,2024-03-12,2024-03-19,2024-03-17,Won,2024-03
TX00006707,CUST004673,2024-02-29,Core,1291.75,904.22,False,1,CMP0029,Organic Search,2024-02-25,SE,5.0,2024-04-25,LEADC83D68FFD3,2024-02-19,2024-02-22,2024-02-28,2024-02-29,Won,2024-02
TX00003716,CUST002600,2025-04-14,Premium,1768.2,1149.33,False,1,CMP0036,Referral,2025-04-11,DE,5.0,,LEAD9E97B0C7B6,2025-04-11,2025-04-09,2025-04-15,2025-04-14,Open,2025-04
TX00009251,CUST006490,2025-07-05,Premium,606.06,393.94,False,1,CMP0034,Email,2025-07-02,FR,0.0,,LEAD5441DE8516,2025-06-29,2025-07-04,2025-07-02,2025-07-05,Won,2025-07
TX00006094,CUST004255,2024-11-16,Core,48.69,35.06,True,2,CMP0035,Referral,2024-10-14,ES,5.0,,LEADDE62511B53,2024-10-07,2024-10-11,2024-10-19,2024-11-16,Won,2024-10
TX00019909,CUST013975,2024-07-16,Core,142.44,102.56,True,2,CMP0034,Email,2024-05-07,IN,10.0,2024-11-07,LEADB83AB28174,2024-05-07,2024-05-07,2024-05-14,2024-07-16,Won,2024-05
TX00002353,CUST001632,2024-10-14,Core,439.18,307.43,False,1,CMP0038,Affilliate,2024-10-11,ES,5.0,2025-01-11,LEAD5C0AB520E7,2024-10-10,2024-10-11,2024-10-18,2024-10-14,Won,2024-10
TX00021914,CUST015349,2024-10-02,Core,152.16,106.51,False,1,CMP0058,Direct,2024-09-29,US,0.0,2025-06-29,LEADB074A5AD76,2024-09-23,2024-09-26,2024-10-04,2024-10-02,Won,2024-09
TX00017136,CUST012018,2024-01-06,Add-on,133.79,107.03,False,1,CMP0006,Paid Search,2024-01-01,FR,9.0,,LEAD2A68DA5990,2023-12-27,2024-01-03,2024-01-02,2024-01-06,Won,2024-01
TX00017853,CUST012528,2025-03-16,Premium,1216.06,790.44,False,1,CMP0035,Referral,2025-03-10,CA,6.0,2025-11-10,LEAD8D1C626C2D,2025-03-06,2025-03-07,2025-03-11,2025-03-16,Won,2025-03
TX00003510,CUST002467,2025-09-01,Core,754.31,528.02,False,1,CMP0003,Paid-Search,2025-08-29,AU,6.0,,LEAD9334E26169,2025-08-22,2025-08-30,2025-09-01,2025-09-01,Won,2025-08
TX00005973,CUST004164,2024-05-27,Core,155.61,108.93,False,1,CMP0059,Direct,2024-05-22,BR,6.0,,LEAD1ED323262F,2024-05-16,2024-05-21,2024-05-24,2024-05-27,Won,2024-05
TX00009554,CUST006700,2024-04-04,Premium,134.05,87.13,False,1,CMP0060,Direct,2024-04-01,FR,,,LEAD27AF14FB8A,2024-03-28,2024-04-02,2024-04-07,2024-04-04,Won,2024-04
TX00022505,CUST015767,2024-06-21,Core,309.08,216.36,False,1,CMP0059,Direct,2024-06-21,IT,,2025-01-21,LEAD2F25931121,2024-06-21,2024-06-18,2024-06-26,2024-06-21,Won,2024-06
TX00017035,CUST011941,2025-06-26,Core,404.32,283.02,False,1,CMP0009,Paid Search,2025-06-24,SE,2.0,,LEAD35F719BA12,2025-06-24,2025-06-26,2025-06-24,2025-06-26,Won,2025-06
TX00009966,CUST006985,2025-03-27,Core,64.36,46.34,True,3,CMP0034,Email,2024-10-17,ES,,2025-06-17,LEADAC7A8FF7EE,2024-10-14,2024-10-16,2024-10-21,2025-03-27,Won,2024-10
TX00001722,CUST001206,2024-02-08,Premium,362.83,235.84,False,1,CMP0058,Direct,2024-02-05,GB,10.0,,LEADB64520BB58,2024-01-30,2024-02-07,2024-02-08,2024-02-08,Won,2024-02
TX00013017,CUST009123,2025-10-05,Core,628.02,452.17,True,2,CMP0004,Paid Search,2025-07-06,SE,10.0,,LEAD8E6990BCCE,2025-06-30,2025-07-07,2025-07-08,2025-10-05,Won,2025-07
TX00013697,CUST009614,2025-06-07,Premium,103.24,67.11,False,1,CMP0037,Referral,2025-06-07,PL,0.0,,LEAD6A9D606EE3,2025-06-07,2025-06-09,2025-06-14,2025-06-07,Won,2025-06
TX00009944,CUST006969,2024-10-30,Add-on,255.82,209.77,True,3,CMP0032,Email,2024-04-19,BR,,,LEADC79A1AC624,2024-04-19,2024-04-20,2024-04-25,2024-10-30,Won,2024-04
TX00004601,CUST003213,2025-03-26,Core,349.07,244.35,False,1,CMP0058,Direct,2025-03-21,PL,7.0,,LEAD40D07B4BA7,2025-03-15,2025-03-19,2025-03-27,2025-03-26,Open,2025-03
TX00000852,CUST000604,2024-08-29,Core,840.06,588.04,False,1,CMP0058,Direct,2024-08-25,GB,3.0,,LEAD124BEC4A2D,2024-08-22,2024-08-24,2024-08-30,2024-08-29,Won,2024-08
TX00011639,CUST008150,2024-05-24,Core,1090.82,763.57,False,1,CMP0005,Paid Search,2024-05-22,ES,9.0,,LEAD9C440991A6,2024-05-19,2024-05-22,2024-05-28,2024-05-24,Won,2024-05
TX00007339,CUST005124,2024-12-03,Premium,334.02,217.11,False,1,CMP0060,Direct,2024-12-02,NL,3.0,,LEAD736461A131,2024-11-26,2024-12-01,2024-12-02,2024-12-03,Won,2024-12
TX00009136,CUST006396,2025-02-18,Core,802.46,561.72,False,1,CMP0031,Email,2025-02-16,PL,7.0,,LEAD0E745CC99D,2025-02-14,2025-02-15,2025-02-20,2025-02-18,Won,2025-02
TX00017562,CUST012330,2025-02-09,Premium,724.81,471.13,False,1,CMP0060,Direct,2025-02-04,CA,9.0,,LEAD20AAC038B9,2025-02-01,2025-02-05,2025-02-07,2025-02-09,Open,2025-02
TX00010862,CUST007599,2024-12-09,Premium,82.19,54.25,True,3,CMP0006,Paid Search,2024-04-25,AU,,,LEAD2D8EF9CE7B,2024-04-24,2024-04-26,2024-04-30,2024-12-09,Won,2024-04
TX00017225,CUST012083,2024-08-06,Add-on,171.31,137.05,False,1,CMP0032,Email,2024-08-01,IN,0.0,,LEADCC3CA3FDE3,2024-07-28,2024-08-01,2024-08-06,2024-08-06,Won,2024-08
TX00015780,CUST011052,2024-11-16,Core,309.68,216.78,False,1,CMP0001,Paid Search,2024-11-14,FR,1.0,,LEAD72F780AB96,2024-11-08,2024-11-13,2024-11-14,2024-11-16,Won,2024-11
TX00011562,CUST008099,2024-09-30,Core,181.31,130.54,True,4,CMP0036,Referral,2024-04-05,DE,4.0,,LEAD4A1A65705B,2024-04-01,2024-04-02,2024-04-07,2024-09-30,Won,2024-04
TX00015817,CUST011077,2024-09-21,Core,545.55,381.88,False,1,CMP0059,Direct,2024-09-18,PL,,,LEAD4F68BDF876,2024-09-17,2024-09-19,2024-09-24,2024-09-21,Won,2024-09
TX00019681,CUST013822,2025-05-27,Premium,504.17,332.75,True,2,CMP0004,Paid Search,2025-02-19,US,0.0,,LEADF6B7F0AB83,2025-02-18,2025-02-16,2025-02-25,2025-05-27,Won,2025-02
TX00017800,CUST012495,2025-02-04,Premium,1013.24,658.61,False,1,CMP0010,Paid Search,2025-02-01,CA,,,LEAD10705E45D0,2025-01-29,2025-01-31,2025-02-08,2025-02-04,Won,2025-02
TX00016581,CUST011612,2025-04-10,Premium,150.22,97.64,False,1,CMP0057,Direct,2025-04-04,FR,3.0,,LEAD6C5027D82A,2025-04-01,2025-04-06,2025-04-06,2025-04-10,Won,2025-04
TX00022560,CUST015809,2025-05-17,Premium,603.95,392.57,False,1,CMP0008,Paid Search,2025-05-11,BR,10.0,,LEAD9B7C0D67D8,2025-05-08,2025-05-11,2025-05-11,2025-05-17,Won,2025-05
TX00011930,CUST008359,2025-10-09,Core,720.67,504.47,False,1,CMP0007,Paid Search,2025-10-03,GB,,,LEADE318DE4A34,2025-09-30,2025-09-30,2025-10-10,2025-10-09,Won,2025-10
TX00008329,CUST005846,2025-04-24,Premium,78.26,51.65,True,2,CMP0032,Email,2025-03-25,AU,5.0,,LEAD51074F3A59,2025-03-24,2025-03-27,2025-03-27,2025-04-24,Won,2025-03
TX00019491,CUST013683,2025-01-15,Core,228.58,160.01,False,1,CMP0004,Paid Search,2025-01-10,IN,8.0,,LEAD0F553258DD,2025-01-10,2025-01-11,2025-01-15,2025-01-15,Won,2025-01
TX00006765,CUST004718,2024-03-11,Add-on,534.32,438.14,True,2,CMP0004,Paid Search,2024-01-16,ES,4.0,2025-09-16,LEAD170D6E486C,2024-01-12,2024-01-13,2024-01-20,2024-03-11,Won,2024-01
TX00014207,CUST009963,2025-10-08,Core,57.63,40.34,False,1,CMP0006,Paid Search,2025-10-02,ES,,,LEAD65BA483EF7,2025-09-29,2025-09-30,2025-10-09,2025-10-08,Won,2025-10
TX00004129,CUST002884,2025-07-26,Core,147.24,103.07,False,1,CMP0017,Paid Social,2025-07-23,ES,2.0,,LEADDE175FA386,2025-07-23,2025-07-24,2025-07-30,2025-07-26,Won,2025-07
TX00006902,CUST004820,2025-04-08,Core,229.92,160.94,False,1,CMP0057,Direct,2025-04-03,PL,2.0,,LEADB527A06114,2025-04-01,2025-03-31,2025-04-03,2025-04-08,Won,2025-04
TX00021543,CUST015099,2025-06-22,Add-on,619.85,495.88,False,1,CMP0010,Paid Search,2025-06-19,SE,9.0,,LEAD7295B94768,2025-06-19,2025-06-21,2025-06-25,2025-06-22,Won,2025-06
TX00013033,CUST009139,2025-09-04,Core,76.27,53.39,False,1,CMP0009,Paid Search,2025-09-04,IT,4.0,2025-10-04,LEAD47FE51853A,2025-09-01,2025-09-06,2025-09-08,2025-09-04,Won,2025-09
TX00000109,CUST000075,2024-06-02,Core,408.73,286.11,False,1,CMP0006,Paid Search,2024-05-27,CA,4.0,,LEAD0E1C50C7DA,2024-05-20,2024-05-28,2024-05-31,2024-06-02,Won,2024-05
TX00010364,CUST007247,2024-11-27,Core,122.02,85.41,False,1,CMP0005,Paid Search,2024-11-21,GB,4.0,2025-04-21,LEAD38242EE4F4,2024-11-21,2024-11-23,2024-11-27,2024-11-27,Won,2024-11
TX00007278,CUST005083,2024-06-18,Core,205.47,147.94,True,2,CMP0060,Direct,2024-02-19,BR,4.0,,LEAD77890FD86D,2024-02-18,2024-02-20,2024-02-20,2024-06-18,Won,2024-02
TX00010022,CUST007026,2024-08-11,Add-on,668.19,534.55,False,1,CMP0031,Email,2024-08-06,IN,8.0,2025-10-06,LEAD3938B7A37B,2024-08-04,2024-08-08,2024-08-10,2024-08-11,Won,2024-08
TX00011755,CUST008237,2025-06-13,Add-on,927.65,742.12,False,1,CMP0037,Referral,2025-06-13,CA,1.0,,LEADD081C8BA96,2025-06-08,2025-06-10,2025-06-14,2025-06-13,Won,2025-06
TX00001769,CUST001231,2025-01-29,Core,534.28,374.0,False,1,CMP0059,Direct,2025-01-26,US,10.0,,LEAD69DFB26289,2025-01-26,2025-01-27,2025-01-31,2025-01-29,Won,2025-01
TX00004153,CUST002900,2025-04-23,Add-on,598.6,490.85,True,3,CMP0033,Email,2025-01-15,BR,6.0,2025-11-15,LEADA81D4CE483,2025-01-10,2025-01-12,2025-01-22,2025-04-23,Won,2025-01
TX00004684,CUST003268,2024-05-20,Core,98.96,69.27,False,1,CMP0057,Direct,2024-05-16,ES,5.0,,LEADD6269706F8,2024-05-11,2024-05-18,2024-05-19,2024-05-20,Won,2024-05
TX00010231,CUST007157,2024-10-18,Add-on,1389.79,1111.83,False,1,CMP0060,Direct,2024-10-13,IT,1.0,,LEAD8BF06301D7,2024-10-07,2024-10-11,2024-10-15,2024-10-18,Won,2024-10
TX00009565,CUST006708,2025-03-09,Core,177.48,124.24,False,1,CMP0029,Organic Search,2025-03-03,DE,7.0,,LEAD3FDE0ECE58,2025-03-02,2025-03-01,2025-03-07,2025-03-09,Won,2025-03
TX00019624,CUST013780,2025-08-10,Core,1175.51,822.86,False,1,CMP0007,Paid Search,2025-08-08,PL,8.0,,LEADFB44EEAB96,2025-08-02,2025-08-10,2025-08-12,2025-08-10,Won,2025-08
TX00005700,CUST003982,2024-10-25,Add-on,322.37,264.34,True,3,CMP0009,Paid Search,2024-03-22,NL,7.0,2025-06-22,LEADB4A3B67728,2024-03-19,2024-03-19,2024-03-25,2024-10-25,Won,2024-03
TX00019458,CUST013661,2025-01-04,Add-on,100.16,82.13,True,3,CMP0027,Organic Search,2024-09-06,DE,9.0,2025-05-06,LEAD2E8CF71488,2024-09-05,2024-09-04,2024-09-08,2025-01-04,Won,2024-09
TX00007914,CUST005553,2025-09-09,Core,139.52,100.45,True,2,CMP0060,Direct,2025-07-03,CA,,,LEAD853137DA30,2025-07-01,2025-06-30,2025-07-03,2025-09-09,Lost,2025-07
TX00019818,CUST013913,2024-01-16,Premium,992.84,645.35,False,1,CMP0031,Email,2024-01-11,US,5.0,,LEADC0882332B3,2024-01-06,2024-01-08,2024-01-12,2024-01-16,Won,2024-01
TX00006561,CUST004574,2024-04-01,Premium,268.1,176.95,True,2,CMP0001,Paid Search,2024-01-31,DE,0.0,2025-11-30,LEAD34E2848861,2024-01-28,2024-02-02,2024-02-01,2024-04-01,Won,2024-01
TX00006261,CUST004380,2025-06-16,Add-on,226.79,185.97,True,2,CMP0004,Paid Search,2025-04-11,US,2.0,,LEAD5A7072BB7A,2025-04-07,2025-04-11,2025-04-15,2025-06-16,Won,2025-04
TX00007287,CUST005089,2025-06-30,Add-on,180.24,144.19,False,1,CMP0010,Paid Search,2025-06-27,BR,4.0,,LEAD23B4C542F9,2025-06-27,2025-06-24,2025-07-02,2025-06-30,Won,2025-06
TX00021651,CUST015174,2024-02-04,Core,448.95,314.26,False,1,CMP0037,Referral,2024-01-29,CA,,,LEAD60C40E6B63,2024-01-27,2024-01-29,2024-02-01,2024-02-04,Won,2024-01
TX00020945,CUST014680,2024-10-21,Core,145.34,104.64,True,3,CMP0027,Organic Search,2024-05-11,SE,2.0,2025-04-11,LEAD8CD00B9F1D,2024-05-07,2024-05-10,2024-05-18,2024-10-21,Won,2024-05
TX00007599,CUST005312,2025-10-14,Add-on,111.65,91.55,True,2,CMP0003,Paid Search,2025-06-25,AU,6.0,,LEAD03F39A03F6,2025-06-24,2025-06-24,2025-06-29,2025-10-14,Won,2025-06
TX00005417,CUST003783,2025-01-01,Premium,418.95,272.32,False,1,CMP0027,Organic Search,2024-12-26,SE,,,LEAD06A655F4DE,2024-12-25,2024-12-26,2024-12-26,2025-01-01,Won,2024-12
TX00019668,CUST013813,2024-06-01,Core,228.27,159.79,False,1,CMP0003,Paid Search,2024-05-31,PL,8.0,,LEAD283869C7CF,2024-05-28,2024-05-31,2024-06-03,2024-06-01,Won,2024-05
TX00006327,CUST004422,2024-11-29,Add-on,72.12,57.7,False,1,CMP0035,Referral,2024-11-23,IT,6.0,2025-01-23,LEADB6F07E03CE,2024-11-22,2024-11-22,2024-11-26,2024-11-29,Won,2024-11
TX00016274,CUST011399,2025-04-18,Core,618.8,433.16,False,1,CMP0007,Paid Search,2025-04-17,IN,2.0,,LEAD282AFC675E,2025-04-10,2025-04-19,2025-04-20,2025-04-18,Won,2025-04
TX00014558,CUST010187,2025-09-17,Core,149.1,104.37,False,1,CMP0032,Email,2025-09-16,CA,10.0,,LEAD6EFBFA6EC7,2025-09-09,2025-09-17,2025-09-19,2025-09-17,Won,2025-09
TX00008056,CUST005651,2024-10-05,Premium,114.27,74.28,False,1,CMP0057,Direct,2024-10-01,SE,9.0,,LEADF429417DAD,2024-09-24,2024-09-28,2024-10-01,2024-10-05,Won,2024-10
TX00003225,CUST002257,2025-09-11,Core,256.93,179.85,False,1,CMP0005,Paid Search,2025-09-05,CA,1.0,,LEAD4190D155BE,2025-09-01,2025-09-05,2025-09-12,2025-09-11,Won,2025-09
TX00002553,CUST001768,2024-03-16,Core,481.67,337.17,False,1,CMP0060,Direct,2024-03-13,FR,8.0,,LEAD672FB6FEF6,2024-03-09,2024-03-15,2024-03-16,2024-03-16,Won,2024-03
TX00005781,CUST004042,2024-07-24,Core,622.59,435.81,False,1,CMP0057,Direct,2024-07-22,US,6.0,,LEAD91EE6D56C1,2024-07-20,2024-07-19,2024-07-23,2024-07-24,Won,2024-07
TX00001292,CUST000916,2024-04-02,Add-on,308.32,246.66,False,1,CMP0035,Referral,2024-03-30,ES,3.0,2025-09-30,LEADFDACD5BF8A,2024-03-30,2024-03-28,2024-04-01,2024-04-02,Won,2024-03
TX00018164,CUST012755,2025-01-18,Premium,307.36,199.78,False,1,CMP0009,Paid Search,2025-01-12,US,10.0,,LEAD23F10950E4,2025-01-08,2025-01-09,2025-01-17,2025-01-18,Won,2025-01
TX00003616,CUST002537,2025-06-21,Premium,113.03,73.47,False,1,CMP0039,Affiliate,2025-06-17,AU,10.0,,LEADE336C1EF78,2025-06-17,2025-06-17,2025-06-18,2025-06-21,Won,2025-06
TX00005728,CUST004003,2025-08-30,Premium,782.14,508.39,False,1,CMP0033,Email,2025-08-24,BR,4.0,,LEAD254B698A30,2025-08-20,2025-08-21,2025-08-25,2025-08-30,Won,2025-08
TX00018635,CUST013084,2024-04-14,Premium,369.96,240.47,False,1,CMP0059,Direct,2024-04-08,PL,6.0,,LEAD08B260D06E,2024-04-08,2024-04-08,2024-04-11,2024-04-14,Won,2024-04
TX00011343,CUST007950,2024-12-01,Core,215.83,151.08,False,1,CMP0003,Paid Search,2024-12-01,FR,,,LEAD2E51D55727,2024-11-25,2024-11-30,2024-12-01,2024-12-01,Won,2024-12
TX00017638,CUST012378,2024-11-04,Add-on,244.18,200.23,True,2,CMP0030,Organic Search,2024-09-06,NL,0.0,,LEADAFC6688608,2024-08-30,2024-09-03,2024-09-11,2024-11-04,Won,2024-09
TX00003063,CUST002136,2024-09-09,Premium,488.15,317.3,False,1,CMP0035,Referral,2024-09-08,SE,2.0,,LEADF4ACA99C00,2024-09-04,2024-09-10,2024-09-12,2024-09-09,Won,2024-09
TX00022101,CUST015485,2024-03-04,Premium,317.12,206.13,False,1,CMP0029,Organic Search,2024-03-01,PL,10.0,2025-04-01,LEAD3ABAD8DF7E,2024-02-25,2024-03-03,2024-03-05,2024-03-04,Won,2024-03
TX00022123,CUST015499,2024-03-10,Core,93.32,65.32,False,1,CMP0060,Direct,2024-03-09,GB,8.0,2025-01-09,LEAD4BC3A118A3,2024-03-07,2024-03-08,2024-03-10,2024-03-10,Won,2024-03
TX00017203,CUST012064,2024-03-02,Core,236.63,165.64,False,1,CMP0035,Referral,2024-02-27,BR,1.0,,LEADD3C69ABFED,2024-02-25,2024-02-26,2024-03-03,2024-03-02,Won,2024-02
TX00016085,CUST011267,2025-09-14,Core,290.64,203.45,False,1,CMP0037,Referral,2025-09-13,GB,,,LEAD6B1139C4A4,2025-09-13,2025-09-15,2025-09-15,2025-09-14,Won,2025-09
TX00006144,CUST004291,2024-01-19,Core,100.25,70.17,False,1,CMP0008,Paid Search,2024-01-14,DE,6.0,2024-06-14,LEADB82FCC195C,2024-01-14,2024-01-11,2024-01-17,2024-01-19,Won,2024-01
TX00010715,CUST007502,2025-03-11,Premium,614.92,399.7,False,1,CMP0037,Referral,2025-03-11,ES,1.0,,LEAD3C513DC7A3,2025-03-10,2025-03-13,2025-03-14,2025-03-11,Won,2025-03
TX00020057,CUST014078,2024-11-12,Premium,389.24,253.01,False,1,CMP0057,Direct,2024-11-08,IN,0.0,2025-02-08,LEADAE8A416124,2024-11-08,2024-11-08,2024-11-15,2024-11-12,Won,2024-11
TX00006091,CUST004253,2024-10-08,Core,247.81,173.47,False,1,CMP0035,Referral,2024-10-08,CA,5.0,,LEAD7D33BCCB6B,2024-10-08,2024-10-10,2024-10-14,2024-10-08,Won,2024-10
